tweet_id,tweet_text,label,tvt,cv_fold,tt,tvt2,tvt2_1,tvt2_2,tvt2_3
524943490887991296,"confirmed | 1 shooter shot dead at parliament hill, but there is more than 1 suspect. #cbcott #ottnews",true,training,2,training,training,training,training,training
667534186450825216,steve jobs' biological father was a syrian immigrant.,false,training,3,training,training,validation,training,training
687643002240679936,"three men found guilty of involvement in ""largest burglary in english legal history"" at hatton garden URL",non-rumor,test,1,training,training,training,training,training
723511860516016128,all in purple: memorials and landmarks across the globe honor #prince after his death. URL URL,unverified,training,3,training,training,testting,training,training
677099574855639044,plumber suing car dealership for $1m after truck he traded in ends up in hands of isis: URL URL,false,training,0,training,training,training,training,training
544391533240516608,five hostages have escaped the besieged lindt cafe in #sydney | our latest update: URL URL,true,training,3,training,testting,training,training,training
656825206045020160,"#backtothefuture fans, it's october 21, 2015 — the future is finally here! URL URL",false,test,3,training,training,validation,training,training
525025279803424768,the soldier shot dead in wednesday's ottawa attacks has been named as cpl. nathan cirillo of #hamont #ottawashooting URL,true,validation,2,training,training,training,training,training
693119705469587456,nasa astronaut @stationcdrkelly captures a beautiful sunrise from aboard the international space station. URL,non-rumor,test,1,training,validation,training,training,validation
666051332504207360,jindal protests sending of syrian refugees to new orleans URL URL,false,training,1,training,training,training,testting,training
692929779696275456,ohio lawmakers want to know why state’s epa didn’t tell public about lead leaking into water supply of sebring. URL,non-rumor,training,2,training,validation,training,validation,testting
650975967146602496,uk • you're right to be nervous about the 5p plastic bag charge. when they implemented this in california the streets ran red with blood.,unverified,validation,2,training,training,training,validation,validation
553544694765215745,french police publishes photos of suspect in yesterday's montrouge shooting. maybe the same persons in kosher market URL,true,training,2,test,training,training,testting,training
674080899055546368,a vote for donald trump is a vote for adolf hitler.,false,test,0,test,training,training,training,training
626770498328895488,translucent butterfly - beautiful! ' URL,false,test,3,training,training,training,training,validation
657007736467525632,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false,training,3,training,training,training,validation,training
614626710248534016,these colors celebrate a new chapter in the history of american civil rights. #lovewins URL URL,true,training,1,training,testting,training,training,training
751536167183613952,#urgent so-called 'purge' planned tonight in baton rouge 1200am - 0500am. #bluelivesmatter - heres the flash >> URL,unverified,validation,1,test,training,training,training,training
693771953648373760,"in china, 77% of jobs are threatened by automation URL URL",non-rumor,training,0,training,training,training,training,validation
649903655160815616,vatican says #kimdavis' meeting w/ #popefrancis 'should not be considered a form of support.' URL URL,true,training,2,training,validation,training,training,validation
692082861525078017,tony the tiger has no more cummies left to give URL URL,non-rumor,validation,2,training,training,validation,testting,testting
614054616154550273,charleston church shooter dylann roof receives $4 million in donations from supporters - URL URL,false,test,1,training,validation,training,training,training
674301960787505153,donald trump has been disqualified for running for president URL,false,validation,0,training,training,training,training,validation
658755852199927808,"test finds human dna in hot dogs, meat in vegetarian products URL URL",unverified,test,0,training,training,validation,training,training
748543642323783681,"obama cuts military pay third year in a row, while pushing $15 min. wage for burger flippers URL URL",unverified,validation,3,training,training,training,validation,training
614494170590367744,theres' a double rainbow over the white house URL,true,test,3,training,validation,training,validation,testting
661870323034431489,holy shit. rupert murdoch just killed national geographic. URL,false,training,3,test,training,training,training,validation
637873886072320001,sanders closes to 7 points behind clinton in new iowa poll. URL URL,false,validation,0,training,validation,validation,validation,training
732004388181434368,target’s new transgender policy raises all sorts of questions. URL,unverified,training,1,training,training,training,training,training
689938201193115648,".@potus on declaring a federal emergency in #flint, michigan to supplement state and local response efforts. URL",non-rumor,training,2,training,testting,training,validation,training
645362146415525888,"#bulgaria finds 10,000 #fake passports hidden by #muslim refugees heading for #germany passports for #terrorists URL",false,test,1,test,training,training,testting,training
692758581494599681,french police hunting woman who was with an armed man arrested near disneyland paris. URL,non-rumor,training,2,test,validation,validation,training,training
672632863452299264,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),false,training,2,training,validation,training,training,validation
727187859367546880,good news!: target stock plummets #lbgtq #bathroombill URL #tcot #pjnet #rednationrising URL,unverified,training,3,test,training,validation,training,training
764931593303646208,"fox news host claims hillary clinton had seizure on camera, has 'secret' health issues URL URL",unverified,validation,2,training,training,validation,training,training
525056576038518785,soldier killed in canada shooting was a young reservist with a six-year-old son URL URL,true,training,3,training,training,training,validation,validation
672433211604013057,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),false,test,1,training,training,testting,training,validation
747275598347837440,newsflash⚡️the #orlando shooter was a muslim and a democrat✔️ not a republican or christian❌ #gaypride2016 URL,unverified,test,2,test,training,training,training,training
774833492865593344,"nurses save lives of all different races and colors, but @hillaryclinton thinks we belong in a #basketofdeplorables. URL",unverified,training,1,training,training,training,validation,training
760928376668454912,"before hillary clinton, there was victoria woodhull, a pro-life feminist who ran and was nominated for president. URL",unverified,training,2,test,training,training,training,validation
728013148788154368,report: caitlyn jenner will pose nude for sports illustrated URL URL,unverified,training,3,training,training,training,validation,training
614618682543616000,white house shines rainbow-colored lights in honor of #scotus gay marriage decision #lovewins URL URL,true,training,1,training,training,training,validation,validation
693060960001597440,mark zuckerberg is now richer than the koch brothers 💰 URL URL,non-rumor,training,1,training,validation,training,training,testting
693826104633737217,"watch bernie sanders sing ""this land is your land"" with vampire weekend at iowa students rally URL",non-rumor,training,2,training,validation,validation,validation,training
723644048867774464,niagara falls turned purple on the day prince died: URL URL,unverified,training,2,training,training,validation,training,validation
742050150307246080,shooter in orlando was: a. muslim b. registered democrat voter c. isis d. homophobic e. ready for hillary URL,unverified,training,3,training,validation,testting,training,validation
675064077367005184,el chapo threatens isis URL URL,false,training,2,training,validation,validation,training,testting
524926235030589440,breaking news: at least 3 shots fired at ottawa war memorial. one soldier confirmed shot - URL URL,true,test,0,training,training,training,validation,training
749286768554438658,what's the no. 1 killer of americans? these rankings have changed little over the years URL URL,unverified,validation,2,training,training,training,training,testting
544380742076088320,"this is shot that captures the #sydneysiege: sheer terror/relief of escaped hostages, incredible work of @nswpolice URL",true,training,1,test,training,training,validation,training
614605997953404929,white house lit in rainbow colors after high court's gay marriage ruling (with photo) URL,true,training,0,training,training,training,validation,training
629503919098429440,chick-fil-a to open on sundays URL,false,validation,1,training,validation,training,training,validation
692623941131722752,3-legged dog expected to survive after getting shot while scaring off armed robbers. URL URL,non-rumor,training,3,training,training,training,validation,testting
626546123713474560,this is how people in china are riding escalators after a horrific accident URL URL,false,training,3,training,training,training,training,training
672906198434209792,farook family attorney says brothers in the family never saw tashfeen malik's face because she always wore a burka. URL,false,validation,2,test,training,training,training,training
673615263040798726,72 dhs employees on terrorist watch list URL,false,test,2,training,training,validation,training,testting
647169573599449088,new cnn democratic poll: bernie sanders 46 hillary clinton 30 joe biden 14 martin o'malley 2,false,training,1,training,training,training,training,training
641050980985999360,"happy ""$15 minimum wage"" labor day from mcdonalds URL",false,training,1,test,training,training,validation,training
727179214546456577,target's stock has taken a $2.5 billion hit over its insistence on insulting regular customers URL,unverified,training,3,training,validation,training,training,training
666107476526432256,muslim security guard stopped bomber from entering the stadium during #parisattacks URL #zouheir URL,false,training,0,test,training,training,validation,training
620916279608651776,nasa confirms earth will experience 15 days of complete darkness in november 2015 - URL URL,false,training,1,training,validation,training,training,training
673664899571060736,72 dhs employees on terrorist watch list URL via @kredo0 URL,false,training,2,training,training,training,training,training
544271284796784640,"developing: gunman takes hostages in sydney cafe, 'isis' flags being held against window - URL URL",true,test,3,test,testting,training,training,validation
692071267189395457,here's why @potus is taking steps to ban solitary confinement for low-level infractions: URL URL,non-rumor,validation,3,training,training,training,validation,training
651486105628463105,black people can be so stubborn to change.... #5pbagcharge URL,unverified,validation,1,training,training,training,testting,training
675065047710892033,"mexican drug kingpin 'el chapo' reportedly threatens to destroy isis ""p*ssies."" URL URL",false,test,2,training,training,training,training,training
668144671772778497,"according to anonymous, the next isis target is a wwe event in atlanta. URL URL",false,test,3,training,training,testting,testting,training
604625816992002049,"the kissing islands, greenland. URL",false,test,1,test,validation,training,training,training
682996350909157376,turkey's president says all he wants is same powers as hitler URL URL,non-rumor,validation,1,training,training,validation,training,training
688752927381581824,today’s progress...these things are a reminder of what we can achieve when we lead with strength and wisdom. —@potus on progress with iran,non-rumor,validation,1,training,training,training,training,validation
693087220459270144,4 miners now rescued from mine in china's shandong after 36 days underground - state media URL URL,non-rumor,training,3,training,training,validation,training,training
524962142563610625,#breaking rick hughes at cbc hamilton: the soldier who was shot in ottawa wednesday morning is a reservist serving in hamilton,true,validation,2,training,training,training,training,training
693573781730783232,"ooh, baby! dickie v loved this reverse dunk by ben simmons. lsu's up double-digits on no. 1 oklahoma: URL",non-rumor,test,3,training,training,training,training,training
692083780123783172,actor abe vigoda has died at 94 URL URL,non-rumor,training,3,training,training,training,training,training
627828211003469825,this is how people in china are riding escalators after a horrific accident URL URL,false,validation,1,test,testting,training,testting,training
693059995013742592,mook spooked: hillary manager predicts trump will win presidency if nominated!,non-rumor,validation,3,test,training,training,training,validation
614594195479752704,white house lit in rainbow colors after today's historic supreme court ruling #scotusmarriage URL,true,validation,0,training,training,training,training,training
692691444046372865,"zika virus ""spreading explosively"" around the americas, who director-general says. URL",non-rumor,training,1,test,training,training,training,training
614593989203886080,the @whitehouse is lit up like a rainbow! #lovewins URL,true,validation,1,test,validation,training,testting,validation
690376107825192960,happy #nationalhugday! URL,non-rumor,validation,2,training,training,training,training,training
658259426172891136,4 legged chickens: fda confiscates several thousand chickens from kfc farms as mutations worsen URL,false,test,2,training,training,training,training,validation
676586804242309121,"isis has been killing babies afflicted with down syndrome and other disabilities, activists claim URL",unverified,validation,1,training,training,training,training,validation
651959206287908868,"donald trump's capture, dead or alive, is reportedly worth $100 million to el chapo. URL URL",false,test,1,training,training,training,validation,validation
681147789653356544,katy perry -- makes holiday wish come true for burn victim URL,true,training,2,training,validation,training,testting,training
652882609219833856,.@realdonaldtrump: what's the secret of my popularity? my looks. i'm very handsome. URL URL,false,training,1,test,training,testting,training,training
544476808566276097,tv channels have chosen not to show videos of hostages relaying #sydneysiege gunman's demands. URL URL,true,test,1,training,training,training,validation,training
687274510643511296,"the oregon militia idiots would like you to stop mailing them dildos, please URL URL",non-rumor,training,1,training,training,testting,validation,validation
647464349611589632,"poll: @hillaryclinton trails @berniesanders in new hampshire, even without @vp in the race URL URL",false,training,1,training,training,training,training,training
726086935903494144,"target boycott crosses 1 million signers, stock sinks by $1.5 billion - breitbart URL",unverified,validation,0,training,validation,testting,training,validation
691632238035886081,"former conservative minister lord cecil parkinson dies aged 84, after suffering from cancer, his family says URL",non-rumor,test,1,training,training,training,training,training
524952883343925249,watch video showing gunfire inside canada's parliament in ottawa URL URL,true,validation,3,training,training,validation,validation,testting
688021039322894336,"kosovo war crimes court to be set up in the hague, dutch government says URL",non-rumor,test,3,training,training,testting,training,training
707308274270539777,no one is surprised by this.of course obama is skipping nancy reagan's funeral.dignity isn't his strongest attribute URL,unverified,training,0,training,training,validation,training,training
691678576018657281,adorable but frightened sloth rescued from side of highway in ecuador URL URL,non-rumor,test,3,training,validation,training,training,validation
692874200927698945,report: las vegas sands to propose $1 billion domed stadium to possibly draw nfl franchise - fox5 las vegas URL,non-rumor,training,2,test,training,training,training,training
666640008149925893,son of a syrian refugee URL URL,false,validation,0,test,validation,validation,validation,testting
663515735231062016,michelle obama says ‘white folks’ are what’s wrong with america URL no michelle you are whats wrong with america,false,training,3,test,training,training,training,validation
643139873264812032,and so it begins…isis flag among refugees in germany fighting the police [pictures] URL URL,false,training,1,test,training,training,training,training
689860942671130624,"7 years ago, @potus bet big on rescuing the american auto industry. here's how it paid off: URL URL",non-rumor,training,1,training,testting,validation,training,training
656662726014599168,"the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria URL URL",false,test,1,training,validation,testting,training,training
674229534888185856,who said it: donald trump or adolf hitler? URL URL,false,training,1,test,training,training,training,training
716424773216022530,it seems @berniesanders has won back nevada! don't let @clarkcountynv dems rig it against @sensanders! #feelthebern URL,unverified,training,2,test,training,training,training,validation
672432930426372096,ever wonder why the most mass shootings ever have happened under obama? URL via @rebootliberty URL,false,training,0,test,training,training,training,training
600451916414484480,nasa recently released imagery showing the deforestation of america …in just 34 years. URL,false,training,2,training,training,training,training,training
692838430783332357,nation's dog owners demand to know who's a good boy URL URL,non-rumor,training,1,test,testting,training,training,validation
717081129627553792,"this is kenny, the tiger with down syndrome. this proves you don't have to perfect to be beautiful ❤️ URL",unverified,validation,3,training,training,training,validation,training
765612862681255936,".@greysabc season 13 will focus on the ""originals"" URL #greysanatomy URL",non-rumor,training,2,training,training,validation,training,testting
641088973717110784,#imachristianbut i wish chick-fil-a was open on sundays.,false,training,3,training,training,validation,training,training
652349108653551616,surprising number of vegetarians secretly eat meat URL URL,unverified,training,2,training,testting,training,training,training
777710439870455808,all living ex-presidents warn against donald trump URL URL,unverified,validation,2,training,testting,validation,validation,testting
553508098825261056,police have surrounded this building where the suspected #charliehebdo attackers are holed-up URL URL,true,test,0,training,training,testting,training,training
762793077509464064,"if you could compete in any olympic event, what would you choose? —@potus asks @flotus: URL URL",non-rumor,training,2,test,training,training,training,training
614628136634949632,the @whitehouse is lit up in a rainbow #lovewins URL,true,training,1,training,testting,training,training,training
580324027715063808,"just in: germanwings plane crashes in southern france, up to 150 feared dead URL",true,training,2,test,training,testting,validation,training
634665777400950784,translucent butterfly URL,false,training,1,training,training,validation,validation,testting
674301413040758785,".@presssec: @realdonaldtrump muslim comment ""disqualifies"" him from presidency URL URL",false,training,3,training,training,training,validation,training
613362193787129860,"the kissing islands, greenland. URL",false,training,2,test,training,training,training,testting
743764020679741440,"obama cuts military pay for third year in a row, while pushing for $15 min. wage for burger flippers: URL",unverified,training,1,training,training,validation,testting,validation
692820029159653377,"beck on david bowie: ""he’s always been a guidepost for me"" URL URL",non-rumor,training,2,training,training,training,validation,validation
693471161313816576,lego’s first-ever figurine in a wheelchair is prompting ‘genuine tears of joy’ URL,non-rumor,validation,1,training,validation,testting,training,validation
716092408920936448,international criminal george soros & his boi @davidbrockdc are sooo busted #fauxprotests #ringers @realdonaldtrump URL,unverified,training,3,training,validation,training,training,training
524941132237910016,here's that dramatic video via @josh_wingrove of shots fired inside parliament building: URL #ottawa #shooting,true,validation,3,training,training,training,training,validation
727116900983934976,. @target stock plunges in early days of @americanfamassc boycott. URL,unverified,test,1,training,validation,testting,training,training
655986243042459648,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false,training,2,training,training,training,training,training
544283772569788416,live updates: siege in sydney cafe URL,true,test,2,training,training,training,training,training
693818562981421056,icymi: somehow lebron came out in shorts that didn't match the rest of his team ... so he had to change mid-quarter. URL,non-rumor,validation,2,training,validation,training,training,training
658938136299511808,human dna found in hot dogs - and 10% of vegetarian sausages contain meat URL URL,unverified,training,1,test,validation,validation,testting,training
618449248179191808,girl killed in her sleep from wearing earbuds while iphone was charging - URL URL,false,training,1,training,training,training,training,training
693897857376632832,clinton ominously tells iowan supporters to mark front doors with campaign logo before sundown URL,non-rumor,test,1,test,training,validation,testting,training
692410832307818497,will you watch thursday’s #gopdebate if @realdonaldtrump is not on stage? URL,non-rumor,training,2,training,validation,testting,validation,training
662381914842603520,"rt @operation_kkk: official #opkkk #hoodsoff 2015 data release URL with love, anonymous . URL",false,validation,1,training,training,training,validation,training
615494435074363392,"if they can light up the white house like a rainbow for gay pride, it sure as hell better be red, white & blue for independence day. merica.",true,training,3,test,training,training,training,training
763520953619918848,dear #msm bob beckel calling for assassination of #julianassange URL @ericbolling URL,unverified,test,2,test,training,training,training,testting
766568413418356736,"us swimmer jimmy feigen to pay $11,000 to charity as part of deal to settle brazil robbery dispute - us media URL",non-rumor,validation,1,training,training,validation,training,validation
676367888543031296,"north carolina town rejects solar panels for sucking ""up all the energy from the sun.” URL URL",true,training,2,training,training,training,training,training
692758050378256388,elvis presley made his tv debut 60 years ago today. look back at his history on the tube URL URL,non-rumor,training,2,training,training,training,testting,training
642465192408940544,#wakeupamerica heads need to roll! school forcing non-muslims to praise islam URL #bansharia URL,true,training,1,training,testting,training,training,validation
612438528803213312,"after police arrested #dylannroof, they went and bought him burger king because he was hungry. #charlestonshooting URL",false,training,3,training,training,testting,training,training
613425834301485056,police bought #dylannroof food from @burgerking after he was arrested for church shooting: URL URL,false,training,1,training,testting,training,training,training
714567472712589312,how many more trump supporters will defect? an open letter to trump voters from his top strategist-turned-defector URL,unverified,validation,1,test,validation,validation,training,training
693281966846808064,"a head-on collision with another planet may have created our moon, researchers say URL URL",non-rumor,validation,0,training,training,training,training,training
659428447459110912,"#opkkk: #anonymous to reveal identities of 1,000 ku klux klan members URL URL",false,training,0,test,validation,validation,training,validation
672902686380003328,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),false,validation,3,training,validation,training,training,training
659439879701602304,fda confiscates several thousand chickens from kfc farms as mutations worsen URL URL,false,test,2,training,training,training,testting,training
553590459688570880,several hostages freed at jewish supermarket in paris. photo thomas samson #afp URL,true,training,2,training,validation,training,training,validation
525058976376193024,our thoughts and prayers go out to nathan cirillo who died today in ottawa while protecting his country at age 24 URL,true,training,1,training,testting,training,validation,training
669201837187334144,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false,test,2,training,training,training,testting,validation
652300118205427716,survey: 1 in 3 vegetarians admits to eating meat when drunk... URL,unverified,training,2,test,training,training,training,training
693203974388895744,a tiny alpine town in northern italy just welcomed its first baby in 28 years 🍼👶 URL URL,non-rumor,test,3,test,validation,validation,validation,testting
747443219487678464,"nyc pride parade after orlando: “republican hate kills"" no. the orlando shooter was a muslim democrat. URL",unverified,training,2,test,training,validation,validation,testting
755548076438196225,"colombus, ohio police officer served sandwich with shards of glass. URL",unverified,test,3,training,training,training,validation,training
728627623488786433,breaking: tom brady set to share sports illustrated cover with caitlyn jenner.... URL,unverified,training,3,training,validation,training,validation,training
553476880339599360,"developing: police pursuing #charliehebdo shooting suspects, helicopters deployed - live feed: URL URL",true,test,2,training,validation,training,training,training
749039299677417472,"after the orlando shooting this is how they protest, and the shooter was a registered democrat... URL",unverified,training,0,training,training,training,training,validation
687537772970684417,jakarta attacks: #kamitidaktakut hashtag shows indonesians are not afraid URL,non-rumor,training,3,training,validation,validation,training,training
725070832494624769,boycott the hell out of target. they think it's ok that boys pee with girls so let's hit em where it hurts - money. URL,unverified,test,3,training,validation,training,training,validation
728038172270198787,caitlyn jenner will pose nude on the sports illustrated cover. nothing says sexy like a 66 year old chick with balls.,unverified,training,1,training,testting,training,training,training
500378223977721856,"oh. so now the #ferguson police chief says the cop didn't know about the robbery when he stopped #mikebrown. the kid was ""jaywalking""? bs!",true,training,3,training,training,training,training,training
724348906096590849,"340,000 pledge to boycott @target over transgender bathroom policy URL URL",unverified,training,3,training,training,training,training,training
658786161733734400,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false,training,2,test,training,validation,validation,training
728207861050970112,caitlyn jenner will pose nude on the sports illustrated cover. her balls will be censored by a sad michael jordan face.,unverified,training,3,training,training,training,training,training
651402689352351744,"help the red cross provide food, water & cots for refugees across europe. URL   #aidrefugees URL",false,test,1,training,testting,training,training,validation
634943791934406657,marilyn monroe and james dean smoking in new york city URL,false,test,3,training,training,training,validation,training
544319832486064128,"hostage situation erupts in sydney cafe, australian prime minister says it may be ""politically motivated"" URL",true,training,2,test,training,validation,validation,training
693606934050684928,looking at eddie redmayne looking at alicia vikander is making us all kinds of emotional. #sagawards URL,non-rumor,test,2,training,testting,training,training,training
666810213274689537,but democrats say that syrian refugees are 3 year-old orphans. so why are they worried about them buying guns?,false,training,1,test,training,training,validation,training
692702295281262593,the @who predicts 3 to 4 million cases of #zikavirus that is spreading through americas URL,non-rumor,training,1,test,training,training,training,training
692498490249891842,an attack on any faith is an attack on all our faiths. —@potus at @israelinusa,non-rumor,validation,3,training,testting,training,training,training
689867195657101312,"13 questions with @madisonbeer, the 16-year-old singer @justinbieber discovered on youtube: URL URL",non-rumor,validation,1,test,training,training,training,training
553512735192141826,update - afp: an unnamed police source says the killing of the policewoman in #paris on thursday is linked to the #charliehebdo attack,true,training,0,test,validation,training,training,testting
544517264054423552,#breaking: police have confirmed that the #sydneysiege is over. #9news,true,training,2,training,training,training,training,training
656629493377990656,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false,test,3,training,training,validation,training,validation
663744139666804736,"as you ignore the cold homeless guy sitting outside starbucks, please be sure to complain about the 'non-christian' red cup of $5 coffee.",unverified,validation,0,training,training,training,testting,testting
675005503160901632,"after mass shootings, obama seeks to expand background checks for gun sales by executive order to bypass congress URL",false,validation,3,training,testting,training,training,testting
638047610973089793,"obese woman arrested for starving her 7 kids: ""there was only enough food for me"" URL URL",false,validation,0,test,training,training,training,training
727623131494387714,clinton campaign made payments to hard drive destruction company 🤔 destruction of 14 hard drives @hillaryclinton ⁉️ URL,unverified,validation,3,training,training,training,validation,training
723198441690636288,pop legend prince has died at 57: URL URL,non-rumor,test,3,training,training,validation,validation,training
641082932740947972,"judy carne, ‘sock it to me girl’ on ‘laugh-in,’ dies at 76 URL",true,validation,0,training,training,training,training,training
648894687542034432,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false,training,0,training,validation,training,testting,training
692925396292091905,paul kantner was jefferson airplane's conceptual heart. here are 12 essential songs URL URL,non-rumor,training,1,test,testting,training,testting,training
752965545528528898,homicide is among the top five causes of death in adolescents URL #endviolence URL,unverified,training,3,training,training,training,testting,training
778572032531427332,massachusetts court finds that it’s ‘reasonable’ for black men to run from police to avoid racial profiling… URL,unverified,training,0,test,training,training,validation,training
716451800581279744,"it's official, @berniesanders actually won nevada today. came down to 2 factors. 1. enthusiasm 2. organization URL",unverified,validation,3,test,training,training,training,training
637868242560638980,woman stabs boyfriend for not liking instagram selfie fast enough URL URL,false,training,2,training,validation,training,training,training
498430783699554305,witness: police allegedly stopped mike brown after yelling at him to walk on sidewalk. #ferguson URL,true,training,1,training,validation,training,training,training
641430951403343872,translucent butterfly - beautiful! URL,false,test,1,training,validation,validation,testting,training
635632641635667968,'great pacific garbage patch' researchers return with data URL URL,false,training,1,training,training,training,training,training
652000523525091328,a third of 'vegetarians' eat meat when drunk on a night out URL URL,unverified,training,3,test,training,validation,training,testting
626897206717624320,did a real life 'fallen angel' just fall from the sky in london? ‼️‼️ 👉 URL 👈 URL,false,training,0,training,training,training,training,training
693476774462820352,merkel says refugees must return home once war is over URL,non-rumor,validation,3,test,training,training,testting,training
626516248206135296,this is how people in china are riding escalators after a horrific accident URL URL,false,training,1,training,validation,training,training,training
676094756758364160,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false,training,3,test,validation,training,training,testting
715256242990505984,"just in: donald trump tells @msnbc: ""there has to be some form of punishment"" for abortion URL",unverified,training,3,test,training,training,validation,training
690650123358093312,"google agrees to pay £130m in back taxes after ""open audit"" of its accounts by uk tax authorities URL",non-rumor,training,1,test,testting,training,training,training
701514249269542912,"no, the polling doesn't prove bernie sanders won the hispanic vote in nevada URL",unverified,training,2,training,training,training,validation,validation
623599854661541888,obama; - hours to light up white house in rainbow colors for gay marriage. - 5 days to lower flag for dead marines. URL,true,training,2,training,training,training,validation,training
629209452793626624,a russian laboratory has invented a way to remove the black skin layer of black people URL,false,test,1,test,training,training,validation,training
693811101146963968,trump hopes for reversal on same-sex-marriage URL | ap photo URL,non-rumor,training,3,training,validation,training,training,training
666497286663503872,remember: steve jobs' biological father was a syrian migrant. URL (photo: ap) URL,false,test,1,test,training,training,testting,training
642432477185867776,the stickers on fruit are edible.,false,training,3,training,training,validation,training,training
682999206290829312,underrated person of the year 2015 candidate—the prime minister of singapore URL URL,non-rumor,validation,3,training,training,training,training,validation
660466342038867969,calling #anonymous collective to fire at all #kkk & affiliated sources on nov 16. URL #opkkk #hoodsoff retweet/share,false,training,2,training,testting,training,training,testting
656202544331517952,"no, internet, cnn did not delete its poll showing bernie sanders won the democratic debate. URL URL",false,training,2,training,training,training,training,training
727172374999666688,"we should pick a company a month. 1.1 million families join afa’s target boycott, stock takes $2.5 billion hit - URL",unverified,validation,3,training,training,testting,training,training
647193820812177408,alert: don't fall for this new facebook scam URL URL,false,training,2,test,validation,validation,training,validation
723772395211862016,niagara falls turned purple on the day prince died: URL URL,unverified,test,1,training,training,training,validation,training
614607711368519680,photo: white house lit in rainbow colors after high court's gay marriage ruling URL URL,true,validation,1,training,training,validation,training,training
656818921979310081,great scott! #backtothefuture 2 (almost) nailed its 2015 predictions. @hplabs makes theirs: URL URL,false,training,2,test,validation,validation,training,validation
647168914955243520,"new cnn/wmur nh democratic poll: bernie sanders 46 hillary clinton 30 joe biden 14 martin o'malley 2 sept. 17-23, 314 d voters, +/-5.5%",false,training,3,test,training,training,training,training
661251968078221312,anonymous #opkkk the hoods come off begins with united states senators & mayors URL #hoodsoff URL,false,training,2,training,training,training,validation,training
690680149164085248,update: canada's prime minister @justintrudeau says five people are dead in school shooting URL URL,non-rumor,training,1,training,training,training,validation,training
665361505303584774,"first load of 10,000 syrian refugees has arrived in new orleans, being resettled unbeknownst to locals #tcot URL",false,training,3,training,validation,testting,training,training
613294443878305796,cops who arrested dylann roof treated him to a burger king URL URL,false,training,2,test,training,testting,training,training
676120162018451456,"months ago, rupert murdoch bought national geographic and fired most of writers. this just hit the stands. URL",false,validation,2,training,testting,training,training,training
665379967757324288,"today first load of obama's 10,000 syrian “refugees” has arrived in new orleans – all single males 18-30 years old URL",false,test,1,training,training,training,training,training
766752508312166402,judge: hillary clinton must respond under oath to questions from conservative legal watchdog URL URL,non-rumor,test,1,training,training,training,validation,validation
612741808125120513,this dad loved his family so much he got eye enlargement surgery so he could look at them more URL URL,false,validation,2,test,training,training,training,validation
689267711856263168,"china's economy grew by 6.9% in 2015, marking its slowest growth in 25 years. URL",non-rumor,training,0,training,training,training,training,training
613023744454475776,first black female gop @repmialove returning donations from alleged white supremacist URL URL,false,validation,3,test,testting,training,training,training
614671961801785344,the white house is glowing with pride URL | ap photo URL,true,validation,3,training,training,training,training,training
675490515748425728,america's first muslim female judge; carolyn walker-diallo. URL,true,validation,3,test,training,testting,training,testting
740748123581087745,first female candidate for president was not @hillaryclinton it was victoria woodhull in 1872 #nhpolitics #tcot URL,unverified,training,2,training,training,testting,training,training
690580180805509121,justin trudeau: i will raise my sons as feminists URL URL,non-rumor,training,2,test,training,training,training,training
552984502063337472,#update three men including two brothers identified in france newspaper attack: source URL #jesuischarlie #charliehebdo,true,training,3,training,training,training,validation,training
650128194209730561,an openly gay man said that he and his partner met with pope francis a day before kim davis did URL,true,training,3,training,training,testting,validation,validation
612841482823729152,breaking news campaign donations link top gop contenders to #dylannroof. #tedcruz returns $8k. URL URL,false,training,2,test,validation,training,validation,validation
636925368927064064,actor james earl jones is not dead: URL URL,false,training,1,training,training,validation,validation,validation
674015148382666752,"dearborn michigan, this morning. pro isis rally. spread the word, the fit is about to hit the shan here in the us. URL",false,training,1,test,validation,training,training,training
656834590779289600,10 'back to the future' predictions that came true URL URL,false,training,1,training,training,validation,validation,training
681767380305985536,"sorry, mark zuckerberg is not giving $4.5 billion to 1,000 random facebook users URL URL",false,validation,2,training,validation,training,training,testting
648310692794109952,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false,training,0,training,validation,training,training,validation
524995771587108864,this afternoon we've lowered our flags to half mast in honour of the canadian reservist who lost his life in ottawa. URL,true,test,2,training,training,testting,training,validation
692752491482615808,"31 ""travel-associated"" cases of zika virus reported in 11 u.s. states + d.c. this year and last, cdc says. URL",non-rumor,validation,3,test,training,training,training,training
